T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
291.034,0,19,96,10,0,15,34,7
291.044,0,19,100,10,0,15,34,7
291.054,0,19,92,10,0,15,34,7
291.064,0,19,100,10,0,16,34,7
291.074,0,19,100,11,0,15,34,7
291.084,0,19,96,10,0,16,34,8
291.094,0,19,100,10,0,15,34,7
291.104,0,19,96,10,0,15,34,7
291.114,0,19,96,10,0,16,34,7
291.124,0,19,100,10,0,16,34,7
291.134,0,19,96,10,0,15,34,7
291.144,0,19,100,10,0,15,34,7
291.154,0,19,100,10,0,15,35,7
291.164,0,19,96,10,0,16,35,7
291.174,0,19,96,10,0,15,35,7
291.184,0,19,100,10,0,16,35,7
291.194,0,19,96,10,0,17,35,7
291.204,0,19,96,10,0,16,35,7
291.214,0,19,100,10,0,15,35,7
291.224,0,19,92,10,0,16,35,7
291.234,0,19,100,10,0,16,36,7
291.244,0,19,100,10,0,16,35,7
291.254,0,19,96,10,0,17,36,8
291.264,0,19,100,10,0,16,36,7
291.274,0,19,96,10,0,16,35,7
291.284,0,20,100,10,0,16,35,7
291.294,0,19,100,10,0,17,36,7
291.304,0,19,92,10,0,17,35,7
291.314,0,19,92,10,0,17,35,7
291.324,0,20,96,10,0,17,35,7
291.334,0,19,96,10,0,17,36,7
291.344,0,19,104,10,0,17,37,7
291.354,0,19,112,10,0,17,37,7
291.364,0,19,100,10,0,17,37,7
291.374,0,20,96,10,0,17,37,7
291.384,0,19,96,10,0,17,37,7
291.394,0,19,92,10,0,17,37,7
291.404,0,20,104,10,0,17,37,7
291.414,0,20,100,10,0,17,37,7
291.424,0,20,100,10,0,17,37,7
291.434,0,20,96,10,0,17,37,7
291.444,0,20,92,10,0,17,37,7
291.454,0,20,96,10,0,18,38,7
291.464,0,21,100,10,0,17,37,7
291.474,0,20,100,10,0,18,37,7
291.484,0,20,100,10,0,18,37,7
291.494,0,20,100,10,0,17,37,7
291.504,0,20,96,10,0,18,37,7
291.514,0,20,100,10,0,18,38,7
291.524,0,20,100,10,0,18,38,7
291.534,0,20,96,10,0,18,38,7
291.544,0,20,104,10,0,18,38,7
291.554,0,20,100,10,0,18,37,7
291.564,0,20,96,10,0,18,38,7
291.574,0,20,104,10,0,18,38,7
291.584,0,20,96,10,0,18,37,7
291.594,0,20,104,10,0,18,38,7
291.604,0,20,100,10,0,18,38,7
291.614,0,20,104,10,0,18,38,7
291.624,0,20,92,10,0,18,38,7
291.634,0,20,92,10,0,18,38,7
291.644,0,20,96,10,0,18,37,7
291.654,0,20,100,10,0,18,37,7
291.664,0,20,96,10,0,18,37,7
291.674,0,20,96,10,0,19,38,7
291.684,0,20,100,10,0,18,37,7
291.694,0,20,96,10,0,19,38,7
291.704,0,20,100,10,0,18,37,7
291.714,0,20,96,10,0,18,38,7
291.724,0,20,92,10,0,19,38,7
291.734,0,20,100,10,0,19,38,7
291.744,0,20,96,10,0,18,37,7
291.754,0,20,100,10,0,18,38,7
291.764,0,20,96,10,0,18,38,7
291.774,0,20,108,10,0,18,38,7
291.784,0,20,96,10,0,18,38,7
291.794,0,20,100,10,0,18,38,7
291.804,0,20,92,10,0,18,38,7
291.814,0,20,100,10,0,19,38,7
291.824,0,19,96,10,0,18,38,7
291.834,0,20,96,10,0,18,38,7
291.844,0,20,96,10,0,18,37,7
291.854,0,19,100,10,0,18,37,7
291.864,0,20,96,10,0,18,38,7
291.874,0,20,96,10,0,18,38,7
291.884,0,20,96,10,0,18,37,7
291.894,0,20,96,10,0,18,37,7
291.904,0,20,96,10,0,18,37,7
291.914,0,20,100,10,0,18,37,7
291.924,0,19,92,10,0,18,37,7
291.934,0,20,100,10,0,18,37,7
291.944,0,20,96,10,0,18,37,7
291.954,0,20,104,10,0,18,37,7
291.964,0,19,108,10,0,19,37,7
291.974,0,19,96,10,0,18,37,7
291.984,0,20,100,10,0,18,37,7
291.994,0,20,96,10,0,18,37,7
291.999,0,20,100,10,0,18,37,7
291.999,0,20,104,10,0,18,37,7
292.000,0,20,92,10,0,17,37,7
292.010,0,20,100,10,0,18,37,7
292.020,0,20,100,10,0,17,37,7
292.030,0,20,96,10,0,17,37,7
292.040,0,19,96,10,0,17,37,7
292.050,0,20,100,10,0,17,37,7
292.060,0,20,100,10,0,17,37,7
292.070,0,20,100,10,0,18,37,7
292.080,0,19,104,10,0,17,37,7
292.090,0,20,96,10,0,17,37,7
292.100,0,20,100,10,0,18,37,7
292.110,0,20,100,10,0,17,37,7
292.120,0,20,92,10,0,17,37,7
292.130,0,20,100,10,0,17,37,7
292.140,0,20,96,10,0,18,37,7
292.150,0,19,100,10,0,18,37,7
292.160,0,20,100,10,0,17,37,7
292.170,0,20,104,10,0,17,37,7
292.180,0,20,100,10,0,18,37,7
292.190,0,20,100,10,0,18,37,7
292.200,0,20,96,10,0,17,37,7
292.210,0,20,100,10,0,18,38,7
292.220,0,20,100,10,0,18,38,7
292.230,0,19,96,10,0,18,37,7
292.240,0,20,96,10,0,18,38,7
292.250,0,19,100,10,0,17,37,7
292.260,0,20,92,10,0,18,37,7
292.270,0,19,96,10,0,18,37,7
292.280,0,20,96,10,0,18,38,7
292.290,0,20,100,10,0,18,38,7
292.300,0,20,104,10,0,18,38,7
292.310,0,20,104,10,0,18,38,7
292.320,0,20,96,10,0,18,37,7
292.330,0,20,92,10,0,18,37,7
292.340,0,20,92,10,0,18,38,7
292.350,0,20,96,10,0,18,37,7
292.360,0,19,100,10,0,18,38,7
292.370,0,20,100,10,0,18,38,7
292.380,0,20,96,10,0,18,38,7
292.390,0,20,104,10,0,18,38,7
292.400,0,20,100,10,0,17,37,7
292.410,0,20,96,10,0,18,38,7
292.420,0,20,100,10,0,18,37,7
292.430,0,20,100,10,0,18,38,7
292.440,0,20,100,10,0,18,37,7
292.450,0,20,100,10,0,18,37,7
