T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
946.875,31,58,172,4,0,2,3,0
946.885,36,63,176,2,0,2,3,0
946.895,45,69,176,0,0,3,3,0
946.905,54,78,180,0,0,3,3,0
946.915,60,86,184,0,0,2,3,0
946.925,70,95,188,0,0,2,3,0
946.935,87,105,188,0,1,2,3,0
946.945,115,123,172,0,0,3,3,0
946.955,124,131,184,0,0,3,3,0
946.965,140,143,144,0,0,3,3,0
946.975,150,152,124,0,0,3,3,0
946.985,159,162,116,0,0,5,2,0
946.995,180,168,100,0,0,4,2,0
946.999,198,179,76,0,0,3,2,2
946.999,197,166,76,0,0,0,0,8
947.001,188,148,64,0,0,0,1,21
947.011,167,131,68,0,0,0,2,31
947.021,143,92,56,0,0,0,2,57
947.031,127,61,56,0,0,0,2,70
947.041,114,39,52,0,0,0,4,87
947.051,127,22,40,0,0,0,7,90
947.061,126,15,40,0,0,0,10,95
947.071,107,11,28,0,0,0,12,83
947.081,73,10,12,0,0,0,18,79
947.091,45,6,8,0,0,0,25,85
947.101,17,3,8,0,0,0,30,85
947.111,7,6,8,0,0,0,38,90
947.121,6,6,0,0,0,0,40,90
947.131,3,6,0,0,0,1,42,81
947.141,3,4,0,0,0,3,43,79
947.151,2,4,0,0,0,2,42,63
947.161,3,5,4,0,0,2,45,61
947.171,3,6,4,0,0,2,43,41
947.181,2,6,4,0,0,3,43,42
947.191,3,4,4,0,0,3,42,31
947.201,3,4,8,0,0,3,46,30
947.211,2,4,4,0,0,3,39,27
947.221,2,3,8,0,0,3,39,20
947.231,2,3,8,0,0,3,43,17
947.241,2,4,4,0,0,3,47,17
947.251,1,3,4,0,0,3,51,15
947.261,1,3,0,0,0,4,50,12
947.271,1,3,0,0,0,5,52,12
947.281,1,3,0,0,0,7,55,11
947.291,3,3,0,0,0,7,59,9
947.301,4,3,0,0,0,8,59,9
947.311,5,3,0,0,0,12,61,9
947.321,5,3,0,0,0,14,62,8
947.331,5,2,0,0,0,14,70,7
947.341,5,3,0,0,0,15,70,7
947.351,6,2,4,0,0,22,66,5
947.361,6,3,4,0,0,28,74,4
947.371,5,3,0,0,0,31,74,3
947.381,6,3,4,0,0,39,79,2
947.391,5,3,0,0,0,40,77,2
947.401,5,3,0,0,0,48,79,1
947.411,6,3,4,0,0,55,86,1
947.421,6,3,4,0,0,66,95,0
947.431,6,4,4,0,0,73,98,0
947.441,6,3,4,0,0,81,93,0
947.451,6,3,4,0,1,89,113,0
947.461,6,3,4,0,3,101,121,0
947.471,6,3,4,0,9,109,107,0
947.481,6,3,0,0,17,122,114,0
947.491,7,4,4,0,27,123,105,0
947.501,6,4,4,0,35,132,93,0
947.511,6,3,4,0,46,143,71,0
947.521,6,3,4,1,55,149,60,0
947.531,6,6,0,3,73,155,45,0
947.541,6,6,8,11,93,165,38,0
947.551,6,6,12,17,112,159,22,0
947.561,4,3,8,35,131,147,13,0
947.571,3,3,8,70,141,143,11,0
947.581,3,2,8,90,143,127,12,0
947.591,3,1,8,110,135,103,10,0
947.601,5,1,8,115,117,73,14,0
947.611,5,2,8,114,114,40,14,0
947.621,4,2,20,110,90,35,10,0
947.631,3,1,44,110,78,26,7,0
947.641,3,1,68,103,62,17,9,0
