T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
528.267,0,5,36,1,0,6,9,1
528.277,0,5,40,1,0,7,9,1
528.287,0,5,32,0,0,6,9,1
528.297,0,5,32,1,0,6,8,1
528.307,0,5,36,1,0,6,9,1
528.317,0,5,32,0,0,6,8,1
528.327,0,5,36,1,0,6,8,1
528.337,0,5,32,0,0,6,8,1
528.347,0,5,32,1,0,6,8,1
528.357,0,5,32,0,0,7,9,1
528.367,0,5,32,1,0,6,8,1
528.377,0,5,36,0,0,6,9,1
528.387,0,5,32,1,0,6,8,1
528.397,0,5,32,1,0,6,9,1
528.407,0,5,36,1,0,7,9,1
528.417,0,5,36,1,0,7,9,1
528.427,0,5,32,1,0,7,9,1
528.437,0,5,28,0,0,7,9,1
528.447,0,5,36,1,0,6,8,1
528.457,0,5,36,1,0,7,9,1
528.467,0,5,32,0,0,6,9,1
528.477,0,5,36,0,0,6,8,1
528.487,0,5,36,1,0,6,8,1
528.497,0,5,32,0,0,7,9,1
528.507,0,5,32,0,0,6,9,1
528.517,0,5,36,1,0,7,9,1
528.527,0,5,32,0,0,7,9,1
528.537,0,5,36,1,0,6,8,1
528.547,0,5,36,0,0,6,9,1
528.557,0,5,32,0,0,6,9,1
528.567,0,5,36,1,0,7,9,1
528.577,0,5,36,1,0,7,9,1
528.587,0,5,32,1,0,6,8,1
528.597,0,5,32,1,0,7,9,1
528.607,0,5,36,1,0,7,9,1
528.617,0,5,32,1,0,6,9,1
528.627,0,5,32,0,0,6,8,1
528.637,0,5,36,1,0,6,9,1
528.647,0,5,36,0,0,6,9,1
528.657,0,5,32,0,0,6,9,1
528.667,0,5,36,1,0,6,9,2
528.677,0,5,36,1,0,6,9,1
528.687,0,5,32,1,0,6,9,1
528.697,0,5,32,0,0,7,9,1
528.707,0,5,36,1,0,6,9,1
528.717,0,5,36,0,0,6,8,1
528.727,0,5,36,1,0,7,9,1
528.737,0,5,36,0,0,7,9,2
528.747,0,5,36,1,0,7,9,1
528.757,0,5,36,0,0,7,9,1
528.767,0,5,32,0,0,7,9,1
528.777,0,5,32,1,0,7,9,1
528.787,0,5,36,0,0,6,9,1
528.797,0,5,36,1,0,6,9,1
528.807,0,5,32,1,0,6,8,1
528.817,0,5,36,1,0,7,9,1
528.827,0,5,36,1,0,6,9,1
528.837,0,5,28,1,0,6,9,1
528.847,0,5,36,1,0,6,8,1
528.857,0,5,36,0,0,6,8,1
528.867,0,5,32,1,0,6,9,1
528.877,0,5,36,1,0,7,9,1
528.887,0,5,32,1,0,6,9,1
