T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
62.163,143,194,124,0,0,3,4,0
62.173,148,186,124,0,0,3,3,0
62.183,159,184,116,0,0,3,3,1
62.193,158,173,96,0,0,0,3,7
62.203,153,148,76,0,0,0,3,16
62.213,142,126,76,0,0,0,1,31
62.223,113,98,76,0,0,0,4,46
62.233,95,60,52,0,0,0,5,61
62.243,76,31,48,0,0,0,7,75
62.253,70,29,48,0,0,0,8,78
62.263,72,20,48,0,0,0,10,82
62.273,70,18,32,0,0,0,11,74
62.283,73,13,24,0,0,0,12,68
62.293,60,6,12,0,0,0,20,68
62.303,37,4,8,0,0,1,27,57
62.313,11,4,12,0,0,1,38,63
62.323,4,2,12,0,0,0,35,63
62.333,1,5,4,0,0,1,39,63
62.343,0,3,8,0,0,3,39,58
62.353,0,3,4,0,0,5,39,53
62.363,0,3,4,0,0,6,38,51
62.373,0,2,8,0,0,7,38,38
62.383,0,3,4,0,0,8,38,36
62.393,0,3,8,0,0,9,38,27
62.403,0,4,8,0,0,9,37,19
62.413,1,3,8,0,0,10,39,18
62.423,1,3,8,0,0,13,39,14
62.433,1,3,8,0,0,12,40,14
62.443,1,3,8,0,0,13,37,13
62.453,0,3,4,0,0,14,40,15
62.463,1,3,4,0,0,14,42,14
62.473,1,2,8,0,0,15,40,15
62.483,0,3,4,0,0,15,43,15
62.493,0,2,4,0,0,15,44,15
62.503,0,3,4,0,0,16,38,14
62.513,0,3,4,0,0,19,42,14
62.523,0,3,4,0,0,20,38,11
62.533,1,2,4,0,0,22,47,9
62.543,2,2,4,0,0,23,49,8
62.553,3,3,4,0,0,25,47,8
62.563,3,3,4,0,0,28,48,7
62.573,2,2,4,0,0,29,55,6
62.583,2,3,4,0,0,31,57,6
62.593,2,2,4,0,0,35,60,5
62.603,2,2,0,0,0,39,63,5
62.613,2,2,0,0,0,40,63,5
62.623,2,3,4,0,0,39,63,3
62.633,3,3,4,0,0,46,71,2
62.643,2,3,4,0,0,52,75,2
62.653,2,3,4,0,0,58,75,1
62.663,3,3,4,0,0,63,79,1
62.673,3,3,4,0,0,71,86,0
62.683,3,3,4,0,1,76,96,0
62.693,2,3,4,0,3,81,107,0
62.703,3,3,4,0,5,90,103,0
62.713,3,3,4,0,5,95,102,0
62.723,3,3,4,0,11,105,103,0
62.733,2,3,4,0,12,116,109,0
62.743,2,3,4,0,19,122,112,0
62.753,2,3,4,0,23,138,102,0
62.763,2,3,0,0,39,151,84,0
62.773,3,3,4,3,50,156,67,0
62.783,2,2,4,8,58,166,54,0
62.793,0,3,4,13,68,166,46,0
62.803,0,2,8,17,82,155,39,0
62.813,0,2,8,20,93,151,29,0
62.823,1,2,8,31,104,139,31,0
62.833,0,1,4,53,106,116,15,0
62.843,2,1,8,78,108,84,12,0
62.853,2,2,8,102,107,66,11,0
62.863,2,2,12,125,103,49,13,0
62.873,2,1,12,137,97,31,13,0
62.883,3,1,12,147,77,28,13,0
62.893,3,1,12,154,57,19,9,0
62.903,3,1,20,148,48,15,6,0
62.913,1,1,40,133,38,10,9,0
62.923,0,1,76,124,25,8,3,0
62.933,0,1,96,115,4,7,3,0
62.943,0,2,112,115,1,6,1,0
62.953,0,1,116,119,0,3,2,0
62.963,0,1,116,119,1,3,1,0
62.973,0,1,124,120,1,5,1,0
62.983,0,3,124,115,0,4,2,0
62.993,0,2,124,103,0,6,2,0
62.999,0,3,124,100,0,5,1,0
62.999,0,3,124,81,0,4,2,0
62.999,0,3,124,75,1,4,2,0
63.009,0,4,124,69,1,4,3,0
63.019,0,4,124,61,1,4,2,0
63.029,0,4,124,50,1,4,2,0
63.039,0,3,124,46,1,5,2,0
63.049,0,5,124,40,1,4,2,0
63.059,0,5,124,33,1,5,2,0
63.069,0,5,136,26,0,4,2,0
63.079,0,7,140,20,0,3,2,0
63.089,0,7,140,20,0,3,2,0
63.099,0,6,144,17,0,3,2,0
63.109,0,7,152,17,0,3,2,0
63.119,0,8,152,16,0,3,2,0
63.129,0,9,160,13,0,3,2,0
63.139,0,14,160,13,1,3,2,0
63.149,0,17,168,13,0,3,3,0
63.159,0,21,172,11,0,3,3,0
63.169,0,22,176,10,0,3,3,0
63.179,0,24,176,10,0,2,4,0
63.189,0,25,184,10,0,1,3,0
63.199,0,29,184,8,0,1,4,0
63.209,0,31,188,7,0,1,3,0
63.219,1,33,196,6,0,1,4,0
63.229,4,38,200,5,0,0,5,0
63.239,5,44,204,4,0,1,5,0
63.249,8,50,212,5,0,0,5,0
63.259,12,53,232,2,0,0,5,0
63.269,16,62,228,1,0,0,5,0
63.279,22,68,236,0,0,0,4,0
63.289,26,82,244,0,0,0,5,0
63.299,30,89,252,0,0,1,5,0
63.309,39,98,252,0,0,1,4,0
63.319,50,111,252,0,0,2,4,0
63.329,63,117,236,0,0,3,4,0
63.339,77,122,208,0,0,2,3,0
63.349,85,130,196,0,0,3,3,0
63.359,88,135,164,0,0,3,3,0
63.369,91,131,148,0,0,3,3,0
63.379,96,123,140,0,0,0,2,0
63.389,96,103,120,0,0,0,2,3
63.399,94,93,116,0,0,0,2,10
63.409,87,67,108,0,0,0,3,20
63.419,80,51,84,0,0,0,2,40
63.429,69,28,80,0,0,0,3,69
63.439,70,25,76,0,0,0,3,81
63.449,72,17,60,0,0,0,5,101
63.459,87,16,44,0,0,0,5,116
63.469,68,9,40,0,0,0,5,120
63.479,63,6,40,0,0,0,7,111
63.489,41,4,16,0,0,0,6,111
63.499,21,5,8,0,0,0,11,108
63.509,6,6,16,0,0,0,17,101
63.519,1,3,12,0,0,0,25,103
63.529,0,2,4,0,0,0,25,94
63.539,0,3,4,0,0,1,27,96
63.549,1,3,0,0,0,1,26,88
63.559,1,3,4,0,0,1,29,81
63.569,1,2,4,0,0,1,30,66
63.579,1,3,0,0,0,2,30,50
63.589,1,2,4,0,0,2,31,44
63.599,1,2,0,0,0,1,28,39
63.609,1,3,4,0,0,1,34,33
63.619,1,3,0,0,0,2,31,23
63.629,1,3,4,0,0,3,36,15
63.639,1,3,0,0,0,5,37,14
63.649,0,3,4,0,0,5,38,13
63.659,1,3,0,0,0,6,43,12
63.669,1,3,0,0,0,8,43,11
63.679,1,3,0,0,0,7,46,10
63.689,0,3,0,0,0,8,49,8
63.699,1,3,0,0,0,10,51,9
63.709,1,3,0,0,0,11,57,8
63.719,1,3,0,0,0,12,60,9
63.729,3,2,0,0,0,14,61,6
63.739,3,3,0,0,0,18,63,6
63.749,3,3,0,0,0,19,66,5
63.759,3,3,0,0,0,21,67,5
63.769,3,3,0,0,0,23,74,5
63.779,3,4,0,0,0,26,79,4
63.789,2,5,0,0,0,29,83,5
63.799,2,4,0,0,0,31,87,5
63.809,2,4,0,0,0,36,86,3
63.819,2,4,4,0,0,37,91,2
63.829,3,5,4,0,0,39,97,2
63.839,3,5,4,0,0,46,100,1
63.849,3,4,4,0,0,53,107,2
63.859,3,4,4,0,0,60,112,1
63.869,4,4,4,0,0,62,118,0
63.879,4,5,4,0,0,67,127,0
63.889,4,4,4,0,1,73,133,0
63.899,4,4,4,0,2,83,135,0
63.909,4,4,4,0,3,91,139,0
63.919,3,4,4,0,5,95,137,0
63.929,3,4,4,0,9,100,139,0
63.939,4,4,4,0,11,103,134,0
63.949,3,5,4,0,17,112,110,0
63.959,3,4,4,0,26,120,108,0
63.969,2,3,4,0,31,122,93,0
63.979,3,2,0,0,45,124,88,0
63.989,3,2,0,4,53,127,56,0
63.999,2,3,0,11,71,127,46,0
63.999,0,3,0,13,85,124,28,0
63.999,0,3,4,17,98,117,26,0
64.005,1,1,4,15,109,103,19,0
64.015,1,1,4,28,115,103,19,0
64.025,2,1,8,52,120,85,11,0
64.035,3,1,8,89,114,59,13,0
64.045,2,1,12,115,109,47,9,0
64.055,3,1,12,143,107,38,10,0
64.065,3,1,12,156,84,25,13,0
64.075,3,1,16,160,93,23,7,0
64.085,2,1,28,153,69,15,8,0
64.095,1,1,68,141,46,13,4,0
64.105,0,1,76,136,28,11,4,0
64.115,0,1,88,124,11,9,2,0
64.125,0,1,108,120,5,7,2,0
64.135,0,1,120,125,5,3,3,0
64.145,0,0,124,120,3,4,3,0
64.155,0,0,124,115,3,3,3,0
64.165,0,2,124,114,2,4,3,0
64.175,0,3,124,102,3,5,3,0
64.185,0,3,124,91,3,4,3,0
64.195,0,2,108,80,2,4,3,0
64.205,0,4,108,80,2,5,2,0
64.215,0,3,100,74,1,5,2,0
64.225,0,3,92,60,1,3,2,0
64.235,0,3,88,63,1,3,2,0
64.245,0,3,88,54,1,3,2,0
64.255,0,4,80,50,0,3,2,0
64.265,0,4,84,42,1,3,1,0
64.275,0,4,80,35,0,3,2,0
64.285,0,5,84,35,0,3,1,0
64.295,0,6,84,33,1,3,2,0
64.305,0,7,84,31,0,3,2,0
64.315,0,8,92,30,1,3,2,0
64.325,0,11,92,28,0,3,2,0
64.335,0,15,92,22,0,3,2,0
64.345,0,19,96,20,0,5,2,0
64.355,0,19,100,20,1,4,3,0
64.365,0,21,104,17,0,4,2,0
64.375,0,25,108,16,1,4,2,0
64.385,0,27,112,15,1,3,2,0
64.395,3,28,120,11,1,3,3,0
64.405,4,31,124,10,1,1,3,0
64.415,5,31,124,10,1,1,3,0
64.425,6,37,136,8,1,0,3,0
64.435,9,41,140,7,1,0,3,0
64.445,11,41,144,6,1,0,4,0
64.455,15,48,148,6,0,0,4,0
64.465,19,51,156,4,0,0,3,0
64.475,25,58,164,3,0,1,3,0
64.485,31,60,172,1,0,1,3,0
64.495,39,67,180,0,0,0,3,0
64.505,52,81,196,0,1,2,3,0
64.515,66,88,204,0,0,3,3,0
64.525,84,98,196,0,0,4,3,0
64.535,92,109,188,0,0,4,3,0
64.545,99,127,160,0,0,5,4,0
64.555,111,136,148,0,0,5,4,0
64.565,126,135,108,0,0,3,3,0
64.575,130,134,108,0,0,0,3,0
64.585,145,127,96,0,0,0,2,1
64.595,154,114,100,0,0,0,2,7
64.605,154,99,84,0,0,0,1,15
64.615,148,73,60,0,0,0,2,31
64.625,136,51,60,0,0,0,2,56
64.635,120,28,52,0,0,0,1,76
64.645,115,18,40,0,0,0,3,94
64.655,127,17,40,0,0,0,4,99
64.665,127,16,36,0,0,0,5,106
64.675,93,10,40,0,0,0,5,99
64.685,74,8,12,0,0,0,15,92
64.695,48,10,12,0,0,0,23,93
64.705,20,3,12,0,0,0,26,91
64.715,12,5,4,0,0,0,31,93
64.725,6,3,4,0,0,0,35,86
64.735,4,3,0,0,0,0,40,80
64.745,5,3,4,0,0,0,43,74
64.755,5,2,4,0,0,0,45,69
64.765,3,3,4,0,0,0,42,59
64.775,3,3,4,0,0,0,42,52
64.785,3,4,4,0,0,0,42,44
64.795,4,5,4,0,0,0,40,41
64.805,5,5,8,0,0,0,43,35
64.815,5,5,4,0,0,0,47,31
64.825,4,6,4,0,0,0,48,24
64.835,5,6,8,0,0,0,51,19
64.845,4,6,4,0,0,0,53,19
64.855,4,5,4,0,0,1,52,15
64.865,4,4,4,0,0,1,53,13
64.875,4,5,4,0,0,0,51,13
64.885,5,3,4,0,0,2,53,13
64.895,5,3,4,0,0,2,57,12
64.905,5,3,4,0,0,2,58,12
64.915,4,3,0,0,0,2,58,14
64.925,3,3,4,0,0,3,63,11
64.935,4,2,4,0,0,7,68,11
64.945,3,3,4,0,0,11,77,11
64.955,4,3,4,0,0,13,78,10
64.965,5,3,4,0,0,13,74,10
64.975,5,3,4,0,0,14,79,9
